source_path,entry,start_x,start_y,end_x,end_y,wave_type,wave_name
ZH_Generals\maps.big\maps\USA04\usa04.wak,24,649.82275390625,721.934814453125,650.5265502929688,722.645263671875,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,25,685.112548828125,687.4481811523438,685.863525390625,688.1085205078125,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,26,720.3464965820312,657.46533203125,721.016845703125,658.2073364257812,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,27,758.5858764648438,628.1473999023438,759.2471923828125,628.8974609375,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,28,798.2803955078125,602.4212646484375,798.8001098632812,603.2755737304688,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,29,840.7843017578125,580.6066284179688,841.3253173828125,581.4476318359375,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,30,882.7683715820312,554.3118896484375,883.4107055664062,555.0783081054688,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,31,923.2691650390625,528.21484375,923.8379516601562,529.037353515625,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,32,964.7977905273438,505.533203125,965.3414916992188,506.37249755859375,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,33,1005.8255615234375,478.36981201171875,1006.5372314453125,479.07232666015625,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,34,1034.3792724609375,439.762939453125,1035.2742919921875,440.208984375,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,35,1055.544189453125,398.12225341796875,1056.457763671875,398.5289611816406,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,36,1071.1328125,354.5308532714844,1072.115234375,354.7175598144531,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,37,1082.776123046875,312.85186767578125,1083.710693359375,313.20758056640625,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,38,1099.031494140625,273.4912109375,1099.960205078125,273.8619384765625,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,39,1117.624267578125,230.35157775878906,1118.53076171875,230.77391052246094,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,40,1139.80224609375,188.3393096923828,1140.682861328125,188.8130340576172,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,41,1165.2852783203125,152.20391845703125,1166.0810546875,152.8095703125,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,42,1195.9205322265625,115.1053237915039,1196.695068359375,115.73780059814453,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,43,1224.966552734375,78.34066772460938,1225.7457275390625,78.96742248535156,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,44,1253.1016845703125,39.41877746582031,1253.947265625,39.9526252746582,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,45,1276.5001220703125,-1.4057159423828125,1277.3846435546875,-0.9392209649085999,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,46,1301.528076171875,-42.725189208984375,1302.3712158203125,-42.187583923339844,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,47,-162.68301391601562,1295.1650390625,-162.5498046875,1296.1561279296875,1,Ocean
ZH_Generals\maps.big\maps\USA04\usa04.wak,48,-215.08438110351562,1293.11767578125,-215.25730895996094,1294.1026611328125,1,Ocean
